tf,rapida,lenta,modo,toques,razao,stop_pct,stop_pts,alvo_pts,n_tr,n_ho,acerto_ho,acerto_neutro,"sh_tr|0,60 pts (pedido)","sh_ho|0,60 pts (pedido)","ret_ho|0,60 pts (pedido)","usd_ho|0,60 pts (pedido)","sh_tr|15,82 pts medidos (0,0145%)","sh_ho|15,82 pts medidos (0,0145%)","ret_ho|15,82 pts medidos (0,0145%)","usd_ho|15,82 pts medidos (0,0145%)",sh_tr|30 pts (folga slippage),sh_ho|30 pts (folga slippage),ret_ho|30 pts (folga slippage),usd_ho|30 pts (folga slippage)
5,100,200,0,1,1.3333333333333333,0.015,836.7230277257128,1115.6307036342835,634,249,0.43775100401606426,0.4285714285714286,0.013006322743484695,0.017725746626431508,0.07679300613406506,59.100725999999874,0.005253062318802543,0.010111059418032076,0.04380420541180928,40.32830883783908,-0.0022495223412221203,0.002622319941527401,0.011360692942748718,22.162835047735626
5,100,200,0,1,2.0,0.015,836.7230277257128,1673.4460554514255,573,219,0.3424657534246575,0.3333333333333333,0.0031976591210647197,0.0186139280893462,0.08724818395850187,66.53092950000004,-0.00314358425775749,0.012409223578076304,0.05816514451882049,49.746366508550096,-0.009272423483719705,0.006321506899788257,0.029630488973743263,33.52401358701039
5,100,200,0,1,0.2,0.025,1394.5383795428547,278.907675908571,742,306,0.8235294117647058,0.8333333333333334,-0.023397090592610473,-0.026829693452878604,-0.09404887180370607,10.69051500000009,-0.035176409785310295,-0.03836485849969156,-0.1344815788915111,-11.868475359237067,-0.04659390752209752,-0.04973905553847218,-0.17435191951613938,-33.734528664798546
5,100,200,0,1,0.25,0.025,1394.5383795428547,348.6345948857137,712,294,0.7925170068027211,0.8,-0.030382367942887244,-0.019464006662574876,-0.07264049870360098,50.727481874999995,-0.04089866596515698,-0.02987392361601743,-0.11148720324870677,29.03308848896235,-0.051091228642225955,-0.04013854879046602,-0.14979400110374197,8.006538665067666
5,100,200,0,1,0.3333333333333333,0.025,1394.5383795428547,464.8461265142849,669,275,0.730909090909091,0.75,-0.03042059307388015,-0.04385085973246934,-0.17859382882999034,-42.84484166666675,-0.03957965524602788,-0.052784305784208806,-0.2149752751476,-63.32544224645298,-0.04845062851953542,-0.06158217524852465,-0.25080646361744596,-83.16184655880244
5,100,200,0,1,0.5,0.025,1394.5383795428547,697.2691897714274,620,242,0.6528925619834711,0.6666666666666666,0.005098195674751843,-0.029599363881964505,-0.1281418283636972,40.59928624999995,-0.002523692387732978,-0.03700027119569972,-0.16017824212988807,22.495082182105648,-0.009903370891359035,-0.04428385748218579,-0.19170968798335225,4.966196361452035
5,100,200,0,1,0.75,0.025,1394.5383795428547,1045.9037846571412,554,218,0.5688073394495413,0.5714285714285714,0.03037374562952172,-0.005871208721626207,-0.027795713383291315,27.227451250000115,0.024126331518665212,-0.0119743335045722,-0.05668949084427924,10.679335569465152,0.018083945197795517,-0.017974092513194803,-0.08509385115855664,-5.325703643555016
5,100,200,0,1,1.0,0.025,1394.5383795428547,1394.5383795428547,502,199,0.48743718592964824,0.5,0.023460768545195528,-0.025581768249470355,-0.1275496116355193,-37.86227250000003,0.01807693578093152,-0.030872122758627576,-0.1539275627431726,-52.93028439404347,0.012868831963092908,-0.036072462239064074,-0.17985631367226068,-67.50647457467119
5,100,200,0,1,1.3333333333333333,0.025,1394.5383795428547,1859.3845060571396,447,171,0.43859649122807015,0.4285714285714286,-0.03474801624440978,0.01971003569012555,0.09784792058280234,195.21882249999987,-0.03943787962690963,0.015136652943096915,0.07514264709003776,182.14712037979876,-0.04397151022456493,0.01064849643228807,0.052862162623333486,169.51087410518096
5,100,200,0,1,2.0,0.025,1394.5383795428547,2789.0767590857095,394,144,0.3125,0.3333333333333333,-0.0074858268117202805,-0.04514780812096381,-0.22679750142719968,-65.38865500000006,-0.011304966352201117,-0.04895731520673793,-0.24593250771365235,-76.47123370691084,-0.01499506522324594,-0.05269233292790816,-0.26469502094877156,-87.17935545558305
5,100,200,0,2,0.2,0.002,111.56307036342837,22.312614072685676,459,206,0.7815533980582524,0.8333333333333334,-0.21312212735613034,-0.13873735465846407,-0.02842039572542847,-12.43986032,-0.3410730389031663,-0.27124313518953563,-0.05554511520147476,-26.977831363621622,-0.46551028053971466,-0.4023147420349431,-0.08238593274615943,-41.11657405632417
5,100,200,0,2,0.25,0.002,111.56307036342837,27.89076759085709,459,206,0.7427184466019418,0.8,-0.1590803642278023,-0.14317334851828198,-0.032320395725428476,-14.232738900000001,-0.280258909734176,-0.26341216903452874,-0.05944511520147476,-28.77070994362162,-0.3981097617994143,-0.38234873672630154,-0.08628593274615946,-42.909452636324176
5,100,200,0,2,0.3333333333333333,0.002,111.56307036342837,37.187690121142786,459,206,0.6893203883495146,0.75,-0.11965113722176172,-0.14182840000804023,-0.03615372905876181,-16.113232000000004,-0.22909711818039857,-0.24831116725657357,-0.0632784485348081,-30.651203043621628,-0.3355375945633466,-0.35363730734003607,-0.09011926607949279,-44.78994573632418
5,100,200,0,2,0.5,0.002,111.56307036342837,55.78153518171418,459,205,0.6341463414634146,0.6666666666666666,-0.035393707465747666,-0.07674262422775721,-0.022797917450681018,-6.7864979000000005,-0.1291647594777945,-0.16770335774253453,-0.04979975056457438,-21.29166757513577,-0.2203421496667206,-0.2576524885777793,-0.07651027287845964,-35.39563129153433
5,100,200,0,2,0.75,0.002,111.56307036342837,83.67230277257129,459,205,0.5560975609756098,0.5714285714285714,-0.02096117914534857,-0.03859427245032213,-0.013797917450681013,1.6047347499999989,-0.09808993188452925,-0.11417065562011841,-0.04079975056457439,-12.90043492513577,-0.17308534072756987,-0.1889151773961891,-0.06751027287845965,-27.004398641534337
5,100,200,0,2,1.0,0.002,111.56307036342837,111.56307036342837,457,204,0.5049019607843137,0.5,-0.007847623649287802,0.002992106144824841,0.0012241405700013207,9.648882999999998,-0.07478872123675594,-0.06272710847389087,-0.025654385927674016,-4.822746054788964,-0.13986517592119213,-0.1277179756184761,-0.05223461301075987,-18.891268178487294
5,100,200,0,2,1.3333333333333333,0.002,111.56307036342837,148.75076048457115,457,204,0.4264705882352941,0.4285714285714286,0.022150451574921116,-0.010115650576478914,-0.004775859429998693,6.795066799999991,-0.035617295299726896,-0.06706678532470176,-0.03165438592767405,-7.676562254788986,-0.09177592276767231,-0.12338284805724861,-0.05823461301075987,-21.74508437848731
5,100,200,0,2,2.0,0.002,111.56307036342837,223.12614072685673,456,203,0.3399014778325123,0.3333333333333333,0.04182406529134796,0.009047045797931768,0.005233644769194127,16.4786216,-0.004795503257156454,-0.03718948123178122,-0.021509021290773672,2.0927612259497543,-0.05012012791542371,-0.08292188490114015,-0.04795895314306007,-11.893505531574396
5,100,200,0,2,0.2,0.004,223.12614072685673,44.62522814537135,458,203,0.8226600985221675,0.8333333333333334,-0.04929692333461913,-0.0352798980284715,-0.013162829133274224,-6.302598559999998,-0.12137594378009997,-0.10696655769085975,-0.03990902129077366,-20.719145903139655,-0.1914411939551597,-0.17785925487787346,-0.06635895314306003,-34.732918426889356
5,100,200,0,2,0.25,0.004,223.12614072685673,55.78153518171418,457,202,0.801980198019802,0.8,-0.04064736621273463,-0.0018349644549736453,-0.0007403508585267747,-2.8386929999999992,-0.10590553375044146,-0.06781706169163548,-0.027363656653873268,-17.222438974653805,-0.16932736451241653,-0.13304666324081868,-0.053683293275360214,-31.20143252209951
5,100,200,0,2,0.3333333333333333,0.004,223.12614072685673,74.37538024228557,456,201,0.746268656716418,0.75,-0.05875218543065416,-0.014371058499509478,-0.0067205514921065135,-4.866628266666676,-0.11505408118037483,-0.07103376304170153,-0.03321829201697291,-19.21232294175419,-0.16976183800769815,-0.12703686728359892,-0.05940763340766041,-33.151831822458426
5,100,200,0,2,0.5,0.004,223.12614072685673,111.56307036342837,452,199,0.678391959798995,0.6666666666666666,-0.04248565758203391,0.020234335709201908,0.011313302530871332,6.0550475999999955,-0.08924561083667369,-0.026698498676048926,-0.014927562743172173,-8.189167182811715,-0.13467138998688993,-0.07307302975403838,-0.04085631367226082,-22.026960205584807
5,100,200,0,2,0.75,0.004,223.12614072685673,167.34460554514257,448,197,0.5736040609137056,0.5714285714285714,-0.007747452851621343,0.0004867119274666387,0.0003328000695034072,9.31647,-0.046392086413878535,-0.03749578067026872,-0.025636833469371487,-4.760699188614476,-0.08393902249588822,-0.07503737941131833,-0.05130499393686117,-18.438007601670932
5,100,200,0,2,1.0,0.004,223.12614072685673,223.12614072685673,447,197,0.5126903553299492,0.5,0.01283210768730498,0.021944950373629205,0.01733280006950342,24.887698399999998,-0.020660591174542442,-0.010936117759607948,-0.008636833469371462,10.810529211385527,-0.05320193281655465,-0.043437615738057406,-0.03430499393686119,-2.8667792016709335
5,100,200,0,2,1.3333333333333333,0.004,223.12614072685673,297.5015209691423,442,197,0.4467005076142132,0.4285714285714286,0.02293062730821447,0.033461413602812504,0.030666133402836724,27.515103599999982,-0.005974246667994375,0.005124811253978138,0.00469649986396189,13.437934411385532,-0.03405808019418996,-0.022884234086808734,-0.020971660603527807,-0.23937400167092537
5,100,200,0,2,2.0,0.004,223.12614072685673,446.25228145371346,440,196,0.3469387755102041,0.3333333333333333,0.05632129341630648,0.02613758763553946,0.029338524267347732,31.709492799999996,0.033094568459852605,0.0031258916591518785,0.003508531167528889,17.77869217814812,0.010518196605540838,-0.01962682055122277,-0.022029334069161296,4.237956854642438
5,100,200,0,2,0.2,0.008,446.25228145371346,89.2504562907427,444,195,0.8358974358974359,0.8333333333333334,-0.09244987323264839,0.0031130191890855466,0.00216403273680367,8.090196960000013,-0.12716141395459868,-0.033873696840037645,-0.023546104195570745,-5.857095921442254,-0.16088453403072484,-0.07042531984625354,-0.0489536742014616,-19.407235811382314
5,100,200,0,2,0.25,0.008,446.25228145371346,111.56307036342837,442,193,0.8186528497409327,0.8,-0.08575278151021071,0.04479167489956004,0.033397886759781496,29.408909400000002,-0.11734142646239086,0.010655720024933708,0.007944625078229989,15.563096410833536,-0.14802344508028592,-0.02307263982315754,-0.017202354466062067,2.1146723788246184
5,100,200,0,2,0.3333333333333333,0.008,446.25228145371346,148.75076048457115,439,190,0.7578947368421053,0.75,-0.08886557122493607,0.015455462176567441,0.0134538548773616,20.48379066666666,-0.11658015725062751,-0.013348869006641697,-0.011619281011068943,6.783163350207202,-0.14348868605358944,-0.04179003103983842,-0.0363753748629627,-6.518991855064323
5,100,200,0,2,0.5,0.008,446.25228145371346,223.12614072685673,432,187,0.6631016042780749,0.6666666666666666,-0.07852449551735029,-0.009866723035251806,-0.01049412952750365,23.907586799999997,-0.1016637848919955,-0.03308327411521184,-0.035183187100367865,10.363111493528251,-0.12412241894056712,-0.05599424173492338,-0.059548395259863204,-2.7829453867353315
5,100,200,0,2,0.75,0.008,446.25228145371346,334.68921109028514,426,186,0.5806451612903226,0.5714285714285714,-0.055402336289402936,0.016697713332149117,0.021514517999303637,32.11702819999999,-0.07463175547485199,-0.002357786987599331,-0.003037822463467392,18.66741269319524,-0.0932979114717737,-0.02116756373922074,-0.0272727353921634,5.611759855869522
5,100,200,0,2,1.0,0.008,446.25228145371346,446.25228145371346,422,185,0.518918918918919,0.5,-0.006131489236585495,0.03608827732358245,0.05352024219714796,61.48093520000001,-0.022883012547824357,0.019628087266153754,0.02910754217343297,48.17768825995779,-0.03915079037153817,0.003373621778393621,0.005002924475536366,35.25860851218285
5,100,200,0,2,1.3333333333333333,0.008,446.25228145371346,595.0030419382846,415,177,0.4745762711864407,0.4285714285714286,0.00434406976494036,0.09042923086641297,0.14962371985696393,104.27360426666665,-0.010151106454114177,0.07631740086348185,0.1262704592686358,91.54792465096962,-0.024227890535004615,0.06237865830382469,0.10320820341713469,79.1895620118681
5,100,200,0,2,2.0,0.008,446.25228145371346,892.5045629074269,406,174,0.367816091954023,0.3333333333333333,0.012863768807582478,0.07014354032207328,0.1416561497691498,74.034688,0.0010780684193710632,0.058779454448555896,0.11870655317933686,61.549154421862305,-0.01036917363004941,0.047553361753066105,0.09603518302023421,49.42217678987799
5,100,200,0,2,0.2,0.015,836.7230277257128,167.34460554514257,425,187,0.8074866310160428,0.8333333333333334,-0.101099522659536,-0.06726776023912857,-0.08951422453508087,-29.460927599999987,-0.11947469690369505,-0.08580756947947124,-0.11418318710036784,-42.91936915138801,-0.13731807676889432,-0.10411778961888564,-0.13854839525986318,-55.9883110729229
5,100,200,0,2,0.25,0.015,836.7230277257128,209.1807569314282,423,184,0.7717391304347826,0.8,-0.09743125782896686,-0.06884040497749892,-0.09995796033614585,-21.416121000000018,-0.11414895077728335,-0.08557221643383245,-0.12424709318966677,-34.74676030878472,-0.13037456158045724,-0.10208395814417724,-0.1482214156567638,-47.68501475875741
5,100,200,0,2,0.3333333333333333,0.015,836.7230277257128,278.90767590857087,408,182,0.6978021978021978,0.75,-0.08242335833269378,-0.11480612437891535,-0.19243205411920644,-90.14645250000005,-0.09724460618044133,-0.12913999086402858,-0.21645636391586603,-103.3017325929562,-0.11163214089903135,-0.1432878360885394,-0.24017009592136424,-116.07205065352
5,100,200,0,2,0.5,0.015,836.7230277257128,418.3615138628564,396,174,0.632183908045977,0.6666666666666666,-0.06908471483316185,-0.072528402977579,-0.13732104582035592,-48.80585624999998,-0.08145083059134887,-0.08466333023474341,-0.16029344682066304,-61.3691593710302,-0.0934560825811797,-0.09663782910993253,-0.18296481697976572,-73.5658444693999
5,100,200,0,2,0.75,0.015,836.7230277257128,627.5422707942846,385,164,0.5792682926829268,0.5714285714285714,-0.03737942252897893,0.014800497189979056,0.03155136929010287,24.88230862500002,-0.04764834525728802,0.004648776015767818,0.00991019954834059,13.068799203634882,-0.05761940144463226,-0.005374936212889671,-0.011458218302767782,1.5979595326514122
5,100,200,0,2,1.0,0.015,836.7230277257128,836.7230277257128,374,158,0.5063291139240507,0.5,-0.048863026347817536,0.011730809985121706,0.027887616313672828,-11.879348999999976,-0.05780895908749025,0.002958084109221251,0.007032387369742779,-23.288829053849202,-0.06649375155478092,-0.005701426320503587,-0.013554259096569043,-34.365255549650925
5,100,200,0,2,1.3333333333333333,0.015,836.7230277257128,1115.6307036342835,359,155,0.44516129032258067,0.4285714285714286,-0.03374239828722881,0.03250976222611737,0.08793296868983184,9.317440999999913,-0.04152420460076494,0.02494328392620462,0.06746848128044353,-1.9216474874424883,-0.04907646798332133,0.017476855372766296,0.04727272050653034,-12.829212263165115
5,100,200,0,2,2.0,0.015,836.7230277257128,1673.4460554514255,336,146,0.3493150684931507,0.3333333333333333,-0.03889434291250605,0.032794730271623634,0.10307637042160349,63.45055500000001,-0.04531058096165591,0.026654573927144057,0.08377676301254705,52.73955161081703,-0.05153202497550575,0.020602147149423298,0.06475365931582873,42.35372935679593
5,100,200,0,2,0.2,0.025,1394.5383795428547,278.907675908571,395,175,0.7942857142857143,0.8333333333333334,-0.07820199350212476,-0.09741695550568495,-0.20732398878629021,-117.23714849999996,-0.08943239318485552,-0.10827578003901453,-0.23043881145756345,-129.97052971245682,-0.10032864148044802,-0.11898954865578631,-0.25324047684746537,-142.3250395476425
5,100,200,0,2,0.25,0.025,1394.5383795428547,348.6345948857137,390,171,0.7719298245614035,0.8,-0.06796595045908077,-0.06771661350296874,-0.15227618183615202,-79.61610625000003,-0.07819051473566725,-0.07775727174977397,-0.17485735290996207,-92.02813623435081,-0.08811270043594494,-0.087665174715034,-0.19713783737666624,-104.07309610654382
5,100,200,0,2,0.3333333333333333,0.025,1394.5383795428547,464.8461265142849,371,165,0.7454545454545455,0.75,-0.05650717347161203,-0.011307431850924666,-0.02717313093706475,6.822932499999979,-0.06552147280297181,-0.02038396109479268,-0.048985165088559976,-5.238372834946539,-0.07426449065557782,-0.02933011714545501,-0.07048387817046753,-16.936698350088225
5,100,200,0,2,0.5,0.025,1394.5383795428547,697.2691897714274,358,149,0.6644295302013423,0.6666666666666666,-0.04531584030362391,-0.005468669165070406,-0.014477005329796247,11.325398750000005,-0.05278920378331205,-0.012903668923077675,-0.034159330898154164,0.5057926614085702,-0.06004132446846868,-0.020237293000791638,-0.05357332028727062,-9.993507865533626
5,100,200,0,2,0.75,0.025,1394.5383795428547,1045.9037846571412,338,143,0.5804195804195804,0.5714285714285714,-0.013276392126692302,0.017546947906860403,0.054364346731256105,23.707545625000094,-0.019461867151684013,0.0114460896882897,0.03546285692324806,13.237241225918712,-0.025460446551335263,0.005432303522364666,0.016830638918928484,3.083299609043344
5,100,200,0,2,1.0,0.025,1394.5383795428547,1394.5383795428547,315,137,0.5036496350364964,0.5,-0.03532608527006491,0.006749950105924335,0.023202855677795578,33.7918,-0.040695330462963884,0.0014792955243968045,0.005085044744650047,23.75300517909746,-0.04590203603470287,-0.003713596007290522,-0.012765401874872906,14.01810817780845
5,100,200,0,2,1.3333333333333333,0.025,1394.5383795428547,1859.3845060571396,294,123,0.42276422764227645,0.4285714285714286,-0.07692426041375652,-0.012157080333176157,-0.04326701117641065,19.713160833333248,-0.08163574715568744,-0.01673154644400119,-0.05954651700541145,10.710091610821802,-0.08620498500120752,-0.02123466468278271,-0.07557283039374268,1.9788424594177414
5,100,200,0,2,2.0,0.025,1394.5383795428547,2789.0767590857095,271,112,0.2857142857142857,0.3333333333333333,-0.02660594237344396,-0.10530901870973156,-0.40142630902032356,-109.14405,-0.030440843536778915,-0.10920880465346101,-0.41628083933284066,-117.48760894233726,-0.03415504319604696,-0.11303720876692291,-0.4308739051823779,-125.56855874020958
5,100,200,1,1,0.2,0.002,111.56307036342837,22.312614072685676,823,386,0.7668393782383419,0.8333333333333334,-0.25465747395393523,-0.17064284779713812,-0.06689372466590082,-40.72215396,-0.379523061022162,-0.3001058675922533,-0.11771074984354009,-68.06983989558546,-0.5009226022988258,-0.4283313036462322,-0.168004708932124,-94.65840288968167
5,100,200,1,1,0.25,0.002,111.56307036342837,27.89076759085709,822,385,0.7480519480519481,0.8,-0.23607623838442188,-0.13217096710285653,-0.05527334189790055,-34.22246835,-0.3525413867421669,-0.25326615025139865,-0.1059653852066397,-61.53336383527027,-0.46576264563315756,-0.3731615104484212,-0.1561290490644242,-88.08357230436837
5,100,200,1,1,0.3333333333333333,0.002,111.56307036342837,37.187690121142786,822,385,0.7116883116883117,0.75,-0.21201911345837582,-0.09583073138354713,-0.04460667523123389,-27.763208800000005,-0.3175612074602328,-0.20465238261292187,-0.09529871853997308,-55.07410428527028,-0.42016365048615845,-0.3123780004005649,-0.14546238239775758,-81.62431275436839
5,100,200,1,1,0.5,0.002,111.56307036342837,55.78153518171418,821,384,0.6458333333333334,0.6666666666666666,-0.1475553396864012,-0.053035721304165874,-0.029250138139510443,-18.5556964,-0.23863154241492193,-0.144686849732653,-0.07982002056973933,-45.835003671898136,-0.3271610510044051,-0.23538051826943465,-0.12985338919672443,-72.3515205565704
5,100,200,1,1,0.75,0.002,111.56307036342837,83.67230277257129,816,381,0.5931758530183727,0.5714285714285714,-0.09790476266344764,0.03630383444288772,0.023809429789014996,13.540832099999998,-0.17457653331419745,-0.040223571409207154,-0.026383926659038257,-13.62042176505918,-0.24908407428863968,-0.11590593601908843,-0.07602640959362504,-40.01498938873422
5,100,200,1,1,1.0,0.002,111.56307036342837,111.56307036342837,813,378,0.5079365079365079,0.5,-0.07340397185127202,0.009069447357481622,0.00686406128725639,5.197919800000008,-0.14056869595754512,-0.056741256737206744,-0.042947832748337154,-21.812452104617652,-0.20582573222540154,-0.12181083871616526,-0.09219942999052566,-48.05564512658215
5,100,200,1,1,1.3333333333333333,0.002,111.56307036342837,148.75076048457115,812,375,0.43466666666666665,0.4285714285714286,-0.057629518930771235,0.006406373812419125,0.005564504410079853,3.433310399999982,-0.11617352967465816,-0.05047454850802057,-0.04384507217096947,-23.285763017760654,-0.17306739424574605,-0.10672311267138869,-0.09270578372075958,-49.25172136566489
5,100,200,1,1,2.0,0.002,111.56307036342837,223.12614072685673,812,373,0.3512064343163539,0.3333333333333333,-0.018886232994506025,0.032644830793279705,0.03492051846067844,23.2942016,-0.06651372036019246,-0.01329391511377031,-0.014221009563835377,-3.2756924096262594,-0.11279966277660963,-0.05872570259448449,-0.06282113065202662,-29.09718021345051
5,100,200,1,1,0.2,0.004,223.12614072685673,44.62522814537135,812,380,0.8052631578947368,0.8333333333333334,-0.06759470033214854,-0.07800745678961456,-0.05640327750098634,-38.65449903999999,-0.13860245753932024,-0.14716651134155379,-0.10643856202213789,-65.61914732279982,-0.20763075946194143,-0.21562418114490045,-0.15595074972592515,-91.83211272419688
5,100,200,1,1,0.25,0.004,223.12614072685673,55.78153518171418,810,378,0.7777777777777778,0.8,-0.05885662154815088,-0.059963322352732405,-0.04716453373510597,-37.219077600000006,-0.1233066627075977,-0.12321953557238921,-0.0969478327483371,-64.10201235404752,-0.1859491160434836,-0.1858177264379289,-0.14619942999052554,-90.23097915634804
5,100,200,1,1,0.3333333333333333,0.004,223.12614072685673,74.37538024228557,805,375,0.7466666666666667,0.75,-0.04883086645550131,-0.013525342713425443,-0.011777197243147425,-22.611509466666682,-0.10545056837349166,-0.0702390735711006,-0.0611784055043027,-49.34113413298728,-0.16047267652054867,-0.12633617327469884,-0.11003911705409279,-75.31654992113053
5,100,200,1,1,0.5,0.004,223.12614072685673,111.56307036342837,797,365,0.6712328767123288,0.6666666666666666,-0.03896295635082762,0.0049121816516496195,0.005059390913361438,-15.569976400000003,-0.08581143596817808,-0.04179594317918832,-0.04305809246863237,-41.7961001536751,-0.1313098210589742,-0.08795965571354317,-0.09061585171042813,-67.26643105298695
5,100,200,1,1,0.75,0.004,223.12614072685673,167.34460554514257,790,360,0.5777777777777777,0.5714285714285714,-0.05511979205679487,0.008926986168171579,0.011124750022208932,-14.604329500000006,-0.09358108726929518,-0.029149092826160242,-0.03633126928413065,-40.415446542845906,-0.13094020981311522,-0.0667826692686328,-0.08323755237192905,-65.48690290615531
5,100,200,1,1,1.0,0.004,223.12614072685673,223.12614072685673,784,356,0.5196629213483146,0.5,-0.02320279440335202,0.035920070741782884,0.051177747227934334,13.1310176,-0.056724932774785,0.00298279592449026,0.004250189263470851,-12.410550676547846,-0.0892847409082832,-0.02957041173681938,-0.04213491290112985,-37.218889371961794
5,100,200,1,1,1.3333333333333333,0.004,223.12614072685673,297.5015209691423,778,352,0.45454545454545453,0.4285714285714286,-0.013933098895607935,0.04920228165119397,0.08059882130721266,33.9584781333333,-0.043021555425142896,0.02085528021933571,0.034164981144405665,8.552424331051139,-0.07126196111416265,-0.007141367149036203,-0.011698940096997238,-16.11293615670878
5,100,200,1,1,2.0,0.004,223.12614072685673,446.25228145371346,770,342,0.347953216374269,0.3333333333333333,0.0017108535965610159,0.02832023670521111,0.05544181121759688,27.5149856,-0.021981112048179454,0.0052538019346496925,0.010285294180075968,2.6514392319612377,-0.044969629939880525,-0.01750826016034787,-0.0342756747533325,-21.473873505004022
5,100,200,1,1,0.2,0.008,446.25228145371346,89.2504562907427,781,361,0.8116343490304709,0.8333333333333334,-0.07353363236667364,-0.05905876669074265,-0.08012946297825281,-61.0508992,-0.10878785694579221,-0.09409132281169397,-0.12767663392103096,-86.78095913139559,-0.14304751216813794,-0.12875493931391221,-0.17471321223962893,-111.78513927217875
5,100,200,1,1,0.25,0.008,446.25228145371346,111.56307036342837,775,355,0.7859154929577464,0.8,-0.046442422979716,-0.03760259832094926,-0.05482614391376024,-52.3927768,-0.07889914921359116,-0.06967729293087668,-0.10160444609962876,-77.77523000808819,-0.11043250469467837,-0.10139745731253563,-0.14785925303343025,-102.43557049422543
5,100,200,1,1,0.3333333333333333,0.008,446.25228145371346,148.75076048457115,768,349,0.7306590257879656,0.75,-0.06621007141955537,-0.04641271274892579,-0.07675021103173554,-68.39188800000002,-0.0942296293947126,-0.07421178764819335,-0.12273225827822667,-93.27904064123047,-0.12145766556506017,-0.1017076987087671,-0.16820529382723143,-117.46315849538016
5,100,200,1,1,0.5,0.008,446.25228145371346,223.12614072685673,748,340,0.6470588235294118,0.6666666666666666,-0.04571610095015749,-0.04333282599617576,-0.08460991641478904,-56.05171920000001,-0.06907123681491205,-0.06628143776214297,-0.12942397654612336,-80.4240083399109,-0.09175744279514539,-0.0889688319906167,-0.17372435501793315,-104.09823463598784
5,100,200,1,1,0.75,0.008,446.25228145371346,334.68921109028514,730,324,0.5648148148148148,0.5714285714285714,-0.05148299232783714,-0.015248614236907614,-0.03434461800863341,-23.323500600000013,-0.07073209055772525,-0.034230207614123646,-0.07709814235571742,-46.80399160572386,-0.08941417080912643,-0.05297320950105335,-0.11931379713473628,-69.59282109125897
5,100,200,1,1,1.0,0.008,446.25228145371346,446.25228145371346,712,311,0.4887459807073955,0.5,-0.037897075601101164,-0.024136637243897637,-0.060131716912837176,-53.53561759999998,-0.05468548913761457,-0.040623457298278175,-0.10120840207601269,-76.21149572680295,-0.0709718139079246,-0.056888275829044384,-0.14173021885463877,-98.2092094965923
5,100,200,1,1,1.3333333333333333,0.008,446.25228145371346,595.0030419382846,697,297,0.4276094276094276,0.4285714285714286,-0.04412051231845617,-0.0033557989840344565,-0.009219582171317658,-23.227205066666713,-0.05877041090182142,-0.017655322088944176,-0.048506630492741,-45.214707427041056,-0.07296584115542223,-0.03174040819337334,-0.08720431404017519,-66.52011472603664
5,100,200,1,1,2.0,0.008,446.25228145371346,892.5045629074269,666,278,0.30935251798561153,0.3333333333333333,-0.02343753370541337,-0.05296803801986825,-0.1636477538430657,-98.4659416,-0.035407398414501516,-0.0648677388623352,-0.20041136905830093,-118.94960015171803,-0.04701006237140018,-0.07659184443004416,-0.2366334432205453,-138.80487943511628
5,100,200,1,1,0.2,0.015,836.7230277257128,167.34460554514257,725,334,0.8023952095808383,0.8333333333333334,-0.08485621762727487,-0.07949902984259569,-0.19059120608715585,-118.19037809999999,-0.1034514465200122,-0.09783083554936384,-0.2345517887247211,-141.77011677773498,-0.12153552166062392,-0.11598231380674637,-0.2780703958117342,-164.70168532705748
5,100,200,1,1,0.25,0.015,836.7230277257128,209.1807569314282,714,320,0.746875,0.8,-0.06560046067293314,-0.12367234530114234,-0.3231342606221679,-173.14735762499996,-0.08265879115576996,-0.13979372652131028,-0.3652666838081161,-195.8973253860823,-0.09923915559259973,-0.15575090557438942,-0.40696115766393703,-218.00985021870852
5,100,200,1,1,0.3333333333333333,0.015,836.7230277257128,278.90767590857087,693,306,0.6993464052287581,0.75,-0.07716648156469139,-0.11176530857498815,-0.3141518185285852,-179.0163695000001,-0.09202527977177649,-0.12611074225282962,-0.3544815788915111,-200.9638091310311,-0.10645786853096645,-0.14029505689554878,-0.3943519195161398,-222.28170887616523
5,100,200,1,1,0.5,0.015,836.7230277257128,418.3615138628564,658,281,0.594306049822064,0.6666666666666666,-0.06312060354781618,-0.1483113610568855,-0.4612546564648575,-248.26047825,-0.07552392406299972,-0.1602377831694449,-0.49834746296900184,-268.7587359263141,-0.08755586443650822,-0.172010251092583,-0.5349604228236446,-288.643234905463
5,100,200,1,1,0.75,0.015,836.7230277257128,627.5422707942846,621,258,0.5232558139534884,0.5714285714285714,-0.055290193661828066,-0.09725949578603088,-0.32963213213487635,-147.996762375,-0.06557074294079444,-0.10732869029586788,-0.36375407632029355,-167.18006228913194,-0.0755291365677388,-0.1172474229920386,-0.39737024586654934,-185.76222618182425
5,100,200,1,1,1.0,0.015,836.7230277257128,836.7230277257128,594,237,0.4345991561181435,0.5,-0.024281416713584972,-0.1325359821868203,-0.46810419833364547,-272.22918,-0.03324122495092904,-0.14141087629860546,-0.4994514189453859,-289.78587779579607,-0.04192267045116811,-0.15015399606888602,-0.5303313886448534,-306.79712525119373
