rapida,lenta,modo,razao,stop_pct,stop_pts,alvo_pts,n_tr,n_ho,acerto_ho,"sh_tr|0,0092% (Pepperstone min)","sh_ho|0,0092% (Pepperstone min)","ret_ho|0,0092% (Pepperstone min)","sh_tr|0,0145% (Pepperstone medio, medido)","sh_ho|0,0145% (Pepperstone medio, medido)","ret_ho|0,0145% (Pepperstone medio, medido)","sh_tr|0,030% (folga p/ slippage)","sh_ho|0,030% (folga p/ slippage)","ret_ho|0,030% (folga p/ slippage)","sh_tr|0,050%","sh_ho|0,050%","ret_ho|0,050%","sh_tr|0,063% (leitura '$69' AskTraders)","sh_ho|0,063% (leitura '$69' AskTraders)","ret_ho|0,063% (leitura '$69' AskTraders)","sh_tr|0,260% (CostModel.ts atual)","sh_ho|0,260% (CostModel.ts atual)","ret_ho|0,260% (CostModel.ts atual)"
40,50,1,2.0,0.025,1394.5395910960067,2789.0791821920134,1011,278,0.33093525179856115,0.007859679927838228,-0.007686145114850843,-0.07554448107351558,0.006353335925194423,-0.009198751420877284,-0.09041136905830122,0.0019976384539303277,-0.013572556773847064,-0.13340000000000035,-0.0036358691525510533,-0.019229484484685807,-0.1889999999999999,-0.007410817693465312,-0.02302012656769632,-0.2262569194072542,-0.06278769902060592,-0.0786272254484931,-0.7727999999999997
40,50,1,3.0,0.025,1394.5395910960067,4183.61877328802,758,191,0.2198952879581152,-0.019054386720667726,-0.07470808301537571,-0.5925503449102212,-0.020300888658993772,-0.0759958905983336,-0.6027646456479693,-0.02390523489807535,-0.07971967495484139,-0.6322999999999991,-0.028566970954864962,-0.08453588811833179,-0.6704999999999994,-0.031690746576550244,-0.08776317706941666,-0.6960973798805233,-0.07751519955115582,-0.13510612633498048,-1.0715999999999999
40,50,1,0.75,0.04,2231.2633457536103,1673.4475093152078,1068,303,0.5808580858085809,-0.01451483999427943,0.016423057860167144,0.1721583533623197,-0.01605536094773921,0.014877291596325419,0.15595451501918986,-0.020509883427091268,0.010407601940600282,0.10909999999999953,-0.02627120786163453,0.004626660807691191,0.04849999999999934,-0.03013180498639746,0.0007529187593661952,0.007892638200007268,-0.08676511442433851,-0.056073221087853946,-0.5877999999999994
40,50,1,1.0,0.04,2231.2633457536103,2231.2633457536103,841,243,0.5555555555555556,-0.008237712508413474,0.10926639633653552,1.057671550716316,-0.009573891387726725,0.10792388690906454,1.0446763932332124,-0.013437544680445224,0.10404192840017111,1.0070999999999999,-0.01843465946101317,0.0990211382897071,0.9584999999999999,-0.021783168501452333,0.0956567646834788,0.9259336999425805,-0.07090436465697662,0.04630284212983493,0.44820000000000054
40,50,1,1.3333333333333333,0.04,2231.2633457536103,2975.0177943381473,633,174,0.4482758620689655,-0.03498211153942741,0.0375335005275006,0.3040117276734108,-0.03614518505697835,0.03638467717632712,0.29470655317933686,-0.03950829226914237,0.033062775302085005,0.26779999999999937,-0.043858018159457515,0.028766342962605718,0.2329999999999996,-0.04677271936339842,0.02588735315306075,0.20968092094653856,-0.08953014000776671,-0.01634619660192706,-0.13240000000000007
40,50,1,2.0,0.04,2231.2633457536103,4462.526691507221,428,113,0.415929203539823,-0.1361127009530074,0.16528775267793647,1.1096168116499743,-0.1371114507956483,0.16438758925152344,1.1035737960302594,-0.13999940477985182,0.16178470468248066,1.0861000000000003,-0.14373458401222783,0.15841822431619382,1.0635,-0.1462374845811538,0.15616238460948798,1.0483560003848214,-0.18295396595217628,0.12307018047018277,0.8262
40,50,1,3.0,0.04,2231.2633457536103,6693.790037260831,314,75,0.25333333333333335,0.02402988361185865,0.0063013554782308445,0.033108503307504866,0.02327018494406313,0.005537992720353108,0.029097652232472848,0.021073463902632997,0.0033306767099931913,0.017499999999999877,0.018232301315502544,0.0004758109585704174,0.00249999999999978,0.016328471000185602,-0.0014372016892584532,-0.007551327178216036,-0.01159990584936693,-0.029500279431368494,-0.15500000000000008
40,100,0,0.75,0.001,55.781583643840264,41.8361877328802,18227,7645,0.5912361020274689,-0.11160092566755175,-0.06651058988055304,-0.4374732295216648,-0.1733015177297403,-0.128667881179332,-0.8463126491032733,-0.3517130308695549,-0.30839997162848215,-2.0285,-0.5824642763331911,-0.5408592058507886,-3.557499999999999,-0.7370880273289143,-0.696627460435186,-4.582065283699488,-3.0053523537013715,-2.9816811651850084,-19.612
40,100,0,1.0,0.001,55.781583643840264,55.781583643840264,18054,7540,0.5315649867374005,-0.07273323869597072,-0.028812213412360864,-0.21682513415217122,-0.12621959527046905,-0.08239355931030866,-0.620049362228735,-0.28087908053397925,-0.23732771274737008,-1.7859999999999994,-0.480910279301699,-0.4377141577770645,-3.2939999999999996,-0.6149488809460398,-0.571990805848602,-4.3044934256499845,-2.5812378663627555,-2.5417718305888557,-19.128
40,100,0,1.3333333333333333,0.001,55.781583643840264,74.37544485845368,17823,7407,0.46780072904009723,-0.053932878559108735,-0.00030196772553815505,-0.00260421335081356,-0.10009048758536708,-0.04623251125324906,-0.39871586552098703,-0.2335583943599167,-0.179043842493858,-1.5440999999999998,-0.40618114261000676,-0.35081739878580875,-3.025499999999999,-0.5218536573476386,-0.465920879776216,-4.018169072120616,-2.218719999235952,-2.154439739851292,-18.580199999999998
40,100,0,2.0,0.001,55.781583643840264,111.56316728768053,17457,7213,0.3736309441286566,-0.02309696211677353,0.019984949561170178,0.20922179142710753,-0.0603982000278847,-0.016860795737759084,-0.17651512596231644,-0.16825729951597299,-0.12340280695412585,-1.2918999999999992,-0.30775850716482217,-0.26120053844419644,-2.7344999999999997,-0.4012366591538111,-0.35353721068570704,-3.7011696391529627,-1.7725211874777373,-1.7080767190899362,-17.8818
40,100,0,3.0,0.001,55.781583643840264,167.3447509315208,16972,6910,0.28075253256150506,0.0029218596955367217,0.017313947897585055,0.21506343806478762,-0.027043755408863113,-0.01243576937009071,-0.15446964098150728,-0.11369139612441315,-0.09845912661531792,-1.2229999999999992,-0.2257584407883428,-0.20971874475298713,-2.604999999999999,-0.3008532762425365,-0.2842725329946599,-3.5310622773529694,-1.4024624097596041,-1.3779447351985135,-17.115999999999993
40,100,0,0.75,0.002,111.56316728768053,83.6723754657604,16308,6669,0.5940920677762783,-0.03701469935512867,-0.007309707420905435,-0.08379188589666137,-0.06796545738688624,-0.038422143672504266,-0.44043676348852007,-0.1574617067535773,-0.12838589675155124,-1.4716999999999998,-0.2732130427646363,-0.24474188580313722,-2.8055000000000003,-0.3507766794021545,-0.3227106934766314,-3.699264012686969,-1.488602070880756,-1.4664797708447899,-16.8104
40,100,0,1.0,0.002,111.56316728768053,111.56316728768053,15858,6408,0.5255930087390761,-0.019590565109586917,0.0052491780590748615,0.06719052259322167,-0.04633802278110824,-0.02152283710356437,-0.2754965932575249,-0.12368013954733703,-0.09893596354738017,-1.2663999999999995,-0.2237117432063197,-0.19905940865344665,-2.548000000000001,-0.29074176830885734,-0.2661509756515283,-3.4067853941067776,-1.2740435816256366,-1.2503555822671435,-16.0048
40,100,0,1.3333333333333333,0.002,111.56316728768053,148.75088971690735,15266,6101,0.448123258482216,0.005639513459288868,-0.0002777978949646946,-0.003933617612165527,-0.017389429665391636,-0.02331942314934673,-0.33020298306244805,-0.08397920541249994,-0.08994587014829007,-1.2736333333333336,-0.170104105192639,-0.17611819925002803,-2.493833333333334,-0.2278154082513886,-0.23386128415072635,-3.3114752948572805,-1.0744155528840995,-1.0809276548182767,-15.305933333333334
40,100,0,2.0,0.002,111.56316728768053,223.12633457536106,14316,5603,0.34909869712653935,0.011357198980368013,0.0009458788325339912,0.015159253759335287,-0.007279499098299621,-0.017750331254363306,-0.28447806055273345,-0.061168795667668786,-0.07181171089592635,-1.1508999999999998,-0.13086733743608228,-0.14173281892440417,-2.2715000000000005,-0.17757152724667422,-0.18858614782157868,-3.022401149060592,-0.8627020260044236,-0.8759044532234209,-14.0378
40,100,0,3.0,0.002,111.56316728768053,334.6895018630416,13258,5129,0.259114837200234,0.01400636917580797,-0.005410855113262322,-0.0972864871440957,-0.0010911876032730114,-0.020666176285347303,-0.37157522266196075,-0.04474681325683576,-0.06477798855130205,-1.1646999999999996,-0.10120948101729349,-0.12183067220883254,-2.190500000000001,-0.13904446415164484,-0.16006101819797228,-2.877876761294267,-0.6940674925020986,-0.7208838506129017,-12.961400000000001
40,100,0,0.75,0.004,223.12633457536106,167.3447509315208,12429,4759,0.5807942845135533,-0.007897306499015653,-0.0076212612256009275,-0.12528843679445384,-0.023378890496150592,-0.023102540144339757,-0.3797903070088269,-0.06814495731032363,-0.06786772480331046,-1.1156999999999995,-0.12604383104379008,-0.12576545758792193,-2.067500000000001,-0.16484119925347593,-0.16456206126092543,-2.705290213881734,-0.7339820052451869,-0.7336916518263416,-12.061399999999999
40,100,0,1.0,0.004,223.12633457536106,223.12633457536106,11496,4329,0.5065835065835066,-0.003835100022984661,-0.009804359900826301,-0.169777189090816,-0.017206470819894334,-0.02317347816969908,-0.4012835131416703,-0.05587071077120162,-0.06183120478098769,-1.0706999999999993,-0.10587769387815703,-0.11182976376051447,-1.9365000000000014,-0.1393867971050589,-0.14533322207668456,-2.5166626047266285,-0.630951016501188,-0.6368146330455442,-11.0274
40,100,0,1.3333333333333333,0.004,223.12633457536106,297.5017794338147,10579,3897,0.42622530151398513,0.002283902224047705,-0.024648906101689325,-0.44341550147537767,-0.009259807166231588,-0.036233810596763165,-0.6518193233340468,-0.04263923823376818,-0.06973236014817004,-1.2544333333333326,-0.08581103335029538,-0.11305821896847444,-2.0338333333333343,-0.11473995585610357,-0.1420903777871461,-2.556100293513438,-0.5391148820738304,-0.5679797365816699,-10.217533333333336
40,100,0,2.0,0.004,223.12633457536106,446.2526691507221,9247,3346,0.3484757919904363,-0.0032290107313692395,0.015706855323694445,0.30054736089215184,-0.012639803900713146,0.00635543593246873,0.12160992493138645,-0.03985176075675462,-0.020684837553270254,-0.39579999999999926,-0.07504675924944468,-0.05565778674641962,-1.0650000000000013,-0.09863052224190101,-0.07909275706158417,-1.5134232098441438,-0.4445942434226893,-0.42287375327448684,-8.0916
40,100,0,3.0,0.004,223.12633457536106,669.3790037260832,7991,2806,0.24982181040627227,-0.01144381388722665,-0.013675016528674916,-0.26583386292188316,-0.019154193452891217,-0.02139436235483233,-0.4158931711424182,-0.04144928721481194,-0.04371538267674663,-0.8497999999999989,-0.07028498600326487,-0.07258461397609983,-1.4110000000000014,-0.08960745553227992,-0.09192955325432595,-1.7870536541609896,-0.37305982328201887,-0.37571154261930706,-7.303600000000001
40,100,0,0.75,0.008,446.2526691507221,334.6895018630416,7490,2654,0.5772418990203466,0.0029317468375815543,-0.0015179450043067068,-0.027867096291759402,-0.0048057399444961305,-0.009249031118674,-0.16979774633356182,-0.027179216090372313,-0.03160399929285733,-0.5802,-0.05611629192788324,-0.06051713756353766,-1.1110000000000018,-0.07550669304946121,-0.07989149839737804,-1.466682964413139,-0.35995558822174667,-0.3641050894056799,-6.684399999999999
40,100,0,1.0,0.008,446.2526691507221,446.2526691507221,6557,2282,0.4991235758106924,-0.009197518918996499,-0.013235795540936528,-0.2416852726969853,-0.015881778439896174,-0.01991909276976786,-0.36372210140662675,-0.035209775392356174,-0.03924430718840995,-0.7166000000000005,-0.060207934371044845,-0.06423886733464261,-1.173000000000001,-0.07695891268756871,-0.08098743411500145,-1.4788283816091867,-0.3226886036472757,-0.326681748870085,-5.965199999999999
40,100,0,1.3333333333333333,0.008,446.2526691507221,595.0035588676294,5723,1939,0.4290871583290356,-0.015152713831478723,-0.008901239625279736,-0.15950149448997503,-0.020945796994968194,-0.014688044229543163,-0.26319536428313633,-0.03769689610761925,-0.03142098845559722,-0.5630333333333342,-0.05936218505172408,-0.05306279650085319,-0.9508333333333352,-0.07387984555757632,-0.06756472272692082,-1.2106936453141466,-0.28684771896482425,-0.2803017809760401,-5.022733333333333
40,100,0,2.0,0.008,446.2526691507221,892.5053383014442,4731,1543,0.3233959818535321,-0.027593371701355403,-0.029419220055689158,-0.5097810586202667,-0.03235315387389492,-0.034181212032398,-0.59229763473726,-0.04611639197642053,-0.0479508399359355,-0.8309000000000014,-0.0639172854158563,-0.06575999772174564,-1.1395000000000008,-0.07584545901747822,-0.07769370916665573,-1.3462893044798319,-0.25082666652993235,-0.25275615447275235,-4.3797999999999995
40,100,0,3.0,0.008,446.2526691507221,1338.7580074521663,3821,1232,0.2508116883116883,-0.027045211004179105,-0.004749771667832614,-0.08120431900205338,-0.03095052472339651,-0.008603486594351778,-0.14708923266124724,-0.04224300841997106,-0.01974676882666484,-0.33760000000000095,-0.05684831405022116,-0.03415910247266661,-0.5840000000000007,-0.06663516107872011,-0.043816641197838256,-0.7491098011141623,-0.21020402316784728,-0.18548860575568524,-3.171199999999999
40,100,0,0.75,0.015,836.7237546576039,627.5428159932029,3899,1272,0.559748427672956,-0.002410366402886587,-0.030568270795028864,-0.5068797839047174,-0.006529396817646674,-0.03467057900501971,-0.5749038181372611,-0.01843985706453669,-0.046532685844653886,-0.7715999999999998,-0.03384443207008154,-0.06187472223511528,-1.0260000000000011,-0.04416686029822145,-0.07215524405782345,-1.1964705089425443,-0.19559246962830115,-0.22296610433495903,-3.6971999999999996
40,100,0,1.0,0.015,836.7237546576039,836.7237546576039,3315,1051,0.5014272121788773,0.001415529999848715,-0.003269807126691658,-0.05157284031749862,-0.002149234549934162,-0.0068333260965664465,-0.10777823338228049,-0.012456996859134265,-0.017137486725641388,-0.2703000000000001,-0.02578869809820776,-0.0304645296769171,-0.4805000000000005,-0.03472211749795141,-0.03939482761167768,-0.6213525981907335,-0.16577156110847915,-0.1703984806653117,-2.687599999999999
40,100,0,1.3333333333333333,0.015,836.7237546576039,1115.6316728768052,2727,876,0.4257990867579909,0.0015738881064836627,-0.010909989013489284,-0.16549268136834447,-0.0015101118949162374,-0.013998327546419682,-0.2123394219247191,-0.01042771038762406,-0.02292847120197426,-0.34780000000000133,-0.021961422100076098,-0.034478408391697864,-0.5230000000000012,-0.02969002943348119,-0.04221788823048155,-0.6403995014415627,-0.1430653950808225,-0.15575274888379578,-2.3626
40,100,0,2.0,0.015,836.7237546576039,1673.4475093152078,2135,652,0.3328220858895706,-0.01598649354825268,-0.00541402100040056,-0.07491007791342463,-0.018517445708294368,-0.007934032695412452,-0.10977774325903661,-0.02583586826252866,-0.015220820141211285,-0.2106000000000004,-0.035301261439791405,-0.024645297569577597,-0.34100000000000025,-0.04164391235279945,-0.030960531310659,-0.42837953760262415,-0.13468788980105012,-0.1236023105674239,-1.710199999999999
40,100,0,3.0,0.015,836.7237546576039,2510.1712639728116,1605,484,0.2768595041322314,-0.03623571530460813,0.05654728505179796,0.7355268746777641,-0.038333683418224,0.05455737315825874,0.7096435157402251,-0.044400102769468694,0.04880340581247632,0.6347999999999997,-0.05224619855201726,0.04136142458587309,0.5379999999999994,-0.057503776937484964,0.036374638708357825,0.47313543527657964,-0.13463020426877703,-0.03677937829346041,-0.47839999999999977
40,100,0,0.75,0.025,1394.5395910960067,1045.904693322005,2007,624,0.5608974358974359,-0.004099290692558806,-0.02543188456788786,-0.34483725248155916,-0.006568770230554469,-0.02789295606426857,-0.37820753342582686,-0.013709440462657707,-0.03500931386472516,-0.47470000000000057,-0.022944934969179064,-0.04421336351780641,-0.5994999999999997,-0.029133533431689933,-0.050380891146317434,-0.6831270421227565,-0.11991762728765391,-0.14085588487516001,-1.9098999999999986
40,100,0,1.0,0.025,1394.5395910960067,1394.5395910960067,1660,500,0.5,0.03489418822122872,-0.0036717875981889317,-0.04594331128330101,0.03275412093929979,-0.005808767980334907,-0.07268231845018241,0.026565968942231274,-0.011987993993992533,-0.15000000000000058,0.018562428389762343,-0.019979989989987505,-0.25000000000000033,0.01319934807796337,-0.025335334427503315,-0.317008847854773,-0.06547474741116172,-0.1038959479479348,-1.299999999999999
40,100,0,1.3333333333333333,0.025,1394.5395910960067,1859.386121461342,1320,388,0.4587628865979381,-0.025789263603115547,0.05735411084865622,0.6476813237774912,-0.027647619428539102,0.05551668350037301,0.6269318542159923,-0.03302118333910645,0.050203635723436224,0.5669333333333326,-0.03997116399405516,0.04333192453081161,0.4893333333333328,-0.044628265957065955,0.03872727003272638,0.43733446739802906,-0.11294596087101723,-0.028821042991746933,-0.32546666666666657
40,100,0,2.0,0.025,1394.5395910960067,2789.0791821920134,943,275,0.38545454545454544,-0.042187173342189715,0.10438292990949005,1.0497311787941843,-0.04372143991815737,0.10292055289141787,1.0350247248524,-0.04815787743406234,0.09869198898538308,0.9924999999999996,-0.05389581140592671,0.0932229115101226,0.9375000000000002,-0.05774073485114071,0.08955814570566557,0.9006451336798745,-0.1141441181105029,0.035797598019887106,0.3600000000000003
40,100,0,3.0,0.025,1394.5395910960067,4183.61877328802,703,176,0.26136363636363635,-0.045120525533317156,0.023704109953807576,0.18382795442827837,-0.04638680863045334,0.022490441567491967,0.17441582390553625,-0.05004835345316308,0.018981035806291607,0.1472000000000008,-0.05478406816849707,0.01444209246130883,0.11200000000000057,-0.057957416036931345,0.011400598821054916,0.08841288555511989,-0.10450907267950377,-0.033216812661010134,-0.2576
40,100,0,0.75,0.04,2231.2633457536103,1673.4475093152078,998,282,0.5602836879432624,-0.019375372315833486,-0.025053646787123074,-0.24591202756378178,-0.020914868726479744,-0.0265900866321588,-0.2609928276059023,-0.02536642866969512,-0.03103280830531306,-0.30460000000000054,-0.03112392146304418,-0.03677886998758376,-0.36100000000000054,-0.0349819510491889,-0.04062923971789789,-0.3987929901900921,-0.09157759579320887,-0.09711251765142595,-0.9531999999999996
40,100,0,1.0,0.04,2231.2633457536103,2231.2633457536103,765,226,0.5221238938053098,-0.04544701916876027,0.04189874421469669,0.37923362329994786,-0.04678434025572429,0.04056344718310629,0.3671475920605183,-0.05065129632056346,0.03670234381383806,0.33219999999999983,-0.05565268279171298,0.031708527015567506,0.2869999999999999,-0.059004054242794764,0.028362227915068275,0.2567120007696424,-0.10816724073878303,-0.020726549366273363,-0.18759999999999966
40,100,0,1.3333333333333333,0.04,2231.2633457536103,2975.0177943381473,595,170,0.4470588235294118,-0.10591613864220363,0.03509998963324421,0.27771260749701066,-0.10709672587126762,0.03395094847102016,0.2686213450602718,-0.1105104751869724,0.03062841678111805,0.24233333333333268,-0.11492569981253883,0.02633116985997083,0.20833333333333287,-0.11788429096433109,0.023451634208635375,0.18555032506271027,-0.16128555838098665,-0.018789922812075234,-0.14866666666666675
40,100,0,2.0,0.04,2231.2633457536103,4462.526691507221,443,114,0.3684210526315789,-0.03391243917178415,0.07083914464645956,0.4695249250274077,-0.03486807846241165,0.0699193417321555,0.4634284313933588,-0.037631375315136696,0.06725966823070838,0.44579999999999986,-0.04120532734956815,0.06381973903452143,0.423,-0.043600191430722864,0.061514682113136585,0.4077219826891117,-0.07873182371109849,0.02770048247455823,0.1835999999999999
40,100,0,3.0,0.04,2231.2633457536103,6693.790037260831,330,71,0.2535211267605634,-0.05551869778961729,0.006726046738773097,0.03347604979777127,-0.05631505788080837,0.00596316134902196,0.029679110780074278,-0.05861778795397143,0.003757225681490949,0.018699999999999883,-0.06159605893546655,0.0009041452174710346,0.0044999999999997264,-0.06359176400615942,-0.0010076711298382679,-0.005015256395377879,-0.0928679042411649,-0.02905319965473769,-0.14460000000000006
40,100,1,0.75,0.001,55.781583643840264,41.8361877328802,12749,5166,0.5828493999225707,-0.11718998229404941,-0.08331539040412934,-0.3714362921790609,-0.17884230329972622,-0.14528383185301486,-0.6477037142272741,-0.3571142373537447,-0.3244698499493782,-1.4465499999999998,-0.5876849560827474,-0.5562228131844532,-2.47975,-0.7421877381935232,-0.7115178037175739,-3.1720854160355207,-3.0086775027372776,-2.9896289271527396,-13.32835
40,100,1,1.0,0.001,55.781583643840264,55.781583643840264,12603,5091,0.5201335690434099,-0.07721283391132128,-0.05165631040656668,-0.26279479548656554,-0.13069448883762608,-0.10517247656343055,-0.5350513664597467,-0.2853403789614394,-0.2599181582882411,-1.3222999999999996,-0.48535399424835074,-0.4600608405608625,-2.3404999999999996,-0.6193808134047892,-0.5941741460173862,-3.022784088857304,-2.5854969547609197,-2.561559004423387,-13.0316
40,100,1,1.3333333333333333,0.001,55.781583643840264,74.37544485845368,12421,4996,0.45716573258606885,-0.05031025196270289,-0.021648782761867547,-0.1257322330094052,-0.09644791665949745,-0.06765161354071948,-0.3929083926208791,-0.22985815303123144,-0.2006719683486191,-1.1654666666666667,-0.40240631238825114,-0.37271586845210286,-2.1646666666666667,-0.5180288459680088,-0.48800050371586495,-2.834219074431564,-2.214161985636958,-2.1791768195386814,-12.656266666666664
40,100,1,2.0,0.001,55.781583643840264,111.56316728768053,12151,4858,0.3688760806916426,-0.014687271607106719,0.010183138998926106,0.07161478757145272,-0.05189359473358458,-0.026758124682425062,-0.18818140606196215,-0.1594782415822444,-0.13357633388281417,-0.9393999999999996,-0.2986244817334564,-0.27173129023851184,-1.911,-0.3918647740920198,-0.36430733474673,-2.5620579657569795,-1.7596600033211813,-1.7223583319733364,-12.1128
40,100,1,3.0,0.001,55.781583643840264,167.3447509315208,11810,4661,0.2821282986483587,0.011189342518050103,0.020344309192041537,0.17071645221707313,-0.0186516469398381,-0.009360170325872198,-0.0785445725925912,-0.10493892401174985,-0.09525271950076601,-0.7992999999999995,-0.21653988687341272,-0.20634315503012188,-1.7314999999999996,-0.29132240628184675,-0.28078357595519327,-2.3561564797021988,-1.388349996920873,-1.372792728088358,-11.519599999999997
40,100,1,0.75,0.002,111.56316728768053,83.6723754657604,11430,4541,0.5840123320854438,-0.04170476641978615,-0.027730358012526567,-0.21725715307493487,-0.0726319814560156,-0.05872653753176044,-0.4601008161645479,-0.1620601546290166,-0.14835412625904534,-1.1622999999999999,-0.2777234432590298,-0.2642753320307609,-2.0705,-0.35522808036094283,-0.3419527964377488,-2.679074356217053,-1.4921879738741675,-1.4814479926337745,-11.6066
40,100,1,1.0,0.002,111.56316728768053,111.56316728768053,11092,4359,0.5118146363844919,-0.02575266748691854,-0.02231771016440558,-0.19453378776781333,-0.052495923169399626,-0.04906111708518931,-0.4276444522486816,-0.1298258895948001,-0.12639152082656227,-1.1016999999999997,-0.2298417784255769,-0.22640797526660683,-1.9735000000000005,-0.29686127320279143,-0.29342784905207503,-2.5576831355979155,-1.2800086111487323,-1.2765807468870738,-11.1274
40,100,1,1.3333333333333333,0.002,111.56316728768053,148.75088971690735,10687,4154,0.44029850746268656,-0.0025537673059800336,-0.01603864880936438,-0.15436369680832684,-0.025601734169997555,-0.03912016707665139,-0.37651136835077453,-0.092246518370141,-0.10586196747105178,-1.018866666666667,-0.17844256417009408,-0.19218349064217305,-1.8496666666666668,-0.2362015413570155,-0.2500265487698329,-2.4063761746441257,-1.0835010450696014,-1.0985594839389468,-10.573066666666668
40,100,1,2.0,0.002,111.56316728768053,223.12633457536106,10060,3859,0.350349831562581,0.009691266795630982,0.0035672056172503333,0.03940952351548731,-0.00895469011025227,-0.015112800369688713,-0.1669621337985005,-0.06287075921645174,-0.0691273247397544,-0.7636999999999997,-0.1326039276527809,-0.13898783178982968,-1.5355,-0.17933132039459354,-0.18580055266958792,-2.052674287743142,-0.8648021962342364,-0.8725231558156198,-9.639400000000002
40,100,1,3.0,0.002,111.56316728768053,334.6895018630416,9404,3563,0.2632612966601179,0.0165458632552379,0.004030898385573304,0.05060796379520149,0.00146874483979236,-0.011145687431577136,-0.1399342012759925,-0.04212778187710825,-0.05502983099384559,-0.6908999999999996,-0.0985140131285069,-0.11178805586895697,-1.4035000000000006,-0.13629777703879728,-0.14982108842059053,-1.8810050498131168,-0.6905694412681915,-0.7077494170576254,-8.8858
40,100,1,0.75,0.004,223.12633457536106,167.3447509315208,8995,3414,0.5688342120679555,-0.020028691429535696,-0.031739647370768426,-0.3757009294423756,-0.03548047120623082,-0.047163704247561195,-0.5582748703778388,-0.0801603570634811,-0.09176342742962647,-1.0861999999999994,-0.1379477673448687,-0.14944715809520281,-1.7690000000000001,-0.17667044517953734,-0.18810036141385614,-2.226536413152393,-0.7447155752994375,-0.7551263300837542,-8.938400000000001
40,100,1,1.0,0.004,223.12633457536106,223.12633457536106,8394,3144,0.49459287531806617,-0.009152589655477203,-0.03378250695759502,-0.4248915413493939,-0.022522573574371593,-0.04715066589113262,-0.5930264184147406,-0.06118280327234124,-0.08580561851820101,-1.0791999999999993,-0.11118459965711726,-0.13580058972302403,-1.708000000000001,-0.14469022732124523,-0.16930164391270147,-2.1293516353108153,-0.6362034616972639,-0.6607477873736641,-8.310400000000001
40,100,1,1.3333333333333333,0.004,223.12633457536106,297.5017794338147,7794,2887,0.42085209560096987,-0.0036260462431728447,-0.03557106142070622,-0.47327667934977724,-0.0151780771574039,-0.047174956050251196,-0.6276677067313472,-0.04858157048480284,-0.08072841688390814,-1.0740999999999996,-0.09178448689128604,-0.12412529604671292,-1.6515000000000006,-0.12073426341493124,-0.15320504477863664,-2.038409087513462,-0.5454151091593589,-0.5797925272561627,-7.7142
40,100,1,2.0,0.004,223.12633457536106,446.2526691507221,6937,2535,0.3305719921104536,-0.010819712830064221,-0.022143029783910112,-0.3169325882063345,-0.020254831136026427,-0.031614630548215214,-0.45249935454241946,-0.047537125800609946,-0.05900241675475114,-0.8444999999999994,-0.08282309676833051,-0.09442482681355394,-1.351500000000001,-0.10646781936816974,-0.11816097567635088,-1.6912348586237012,-0.4533257919293951,-0.46636013243098184,-6.675
40,100,1,3.0,0.004,223.12633457536106,669.3790037260832,6122,2192,0.24315693430656934,-0.006258412385402535,-0.029332000908770313,-0.44141547666599007,-0.013945942560251712,-0.03712150763774062,-0.558639284085595,-0.03617496573429896,-0.05964540304424888,-0.8975999999999995,-0.06492521112250868,-0.08877702592147574,-1.3360000000000012,-0.08419041931256804,-0.10829779077290294,-1.6297667889953273,-0.36680278769870944,-0.39465906613235663,-5.939200000000001
40,100,1,0.75,0.008,446.2526691507221,334.6895018630416,5948,2106,0.5560303893637227,-0.0071048443836572465,-0.04419093824541336,-0.6475132271252622,-0.014830104738479108,-0.05187725394367609,-0.7601379253121632,-0.03716822732754001,-0.07410276537499605,-1.0858,-0.06605957810435767,-0.10284846879730997,-1.5070000000000014,-0.08541933938958422,-0.1221106334683526,-1.7892412671643068,-0.3694187612609419,-0.40467835473160485,-5.9296
40,100,1,1.0,0.008,446.2526691507221,446.2526691507221,5291,1872,0.4823717948717949,-0.0192335952598405,-0.046758821819712526,-0.7000117574446786,-0.025917916002154682,-0.05344594530364922,-0.800122600277478,-0.04524608998055288,-0.07278222360255886,-1.0896000000000006,-0.07024447791843262,-0.09779109338669802,-1.4640000000000009,-0.08699560965787247,-0.11454924889055021,-1.7148811263682722,-0.3327275512661696,-0.360384226120159,-5.395199999999999
40,100,1,1.3333333333333333,0.008,446.2526691507221,595.0035588676294,4687,1628,0.40663390663390664,-0.01803506815721445,-0.05466504924246838,-0.8162580882050953,-0.023830557459078826,-0.06049563140749276,-0.9033202955404569,-0.04058861408662463,-0.07735516146677618,-1.1550666666666674,-0.0622629016384933,-0.09916069122573587,-1.4806666666666681,-0.07678659200773107,-0.11377232548584446,-1.6988474752818106,-0.2898429209331137,-0.32811875369481186,-4.899466666666666
40,100,1,2.0,0.008,446.2526691507221,892.5053383014442,3925,1331,0.31930879038317056,-0.011557236000211255,-0.038279935059597495,-0.5703010946361471,-0.01628922497502697,-0.04305765089878057,-0.641480331714383,-0.029972097131373398,-0.056872745434041826,-0.8473000000000009,-0.04766904805136434,-0.074740708179872,-1.1135000000000006,-0.059527570968275066,-0.08671382415097295,-1.2918775529894075,-0.2334870327112698,-0.2623543170110889,-3.9086
