rapida,lenta,modo,razao,stop_pct,alvo_pct,stop_pts,alvo_pts,n_tr,sharpe_tr,ret_tr,acerto_tr,n_ho,sharpe_ho,ret_ho,acerto_ho
20,100,1,2.0,0.008,0.016,446.2526691507221,892.5053383014442,4241,-0.2481376483175936,-11.834599999999998,0.32539495402027824,1393,-0.2418626926036124,-3.7977999999999996,0.3280689160086145
20,100,1,3.0,0.008,0.024,446.2526691507221,1338.7580074521663,3488,-0.2091809520426421,-9.996799999999997,0.24168577981651376,1143,-0.1847636223912611,-2.931799999999999,0.2510936132983377
20,100,1,0.75,0.015,0.01125,836.7237546576039,627.5428159932029,3566,-0.19500974581481864,-9.027849999999997,0.574032529444756,1190,-0.20006397980692137,-3.0939999999999994,0.5714285714285714
20,100,1,1.0,0.015,0.015,836.7237546576039,836.7237546576039,3013,-0.16302615454979524,-7.368799999999998,0.5051443743776967,990,-0.17122693707709424,-2.543999999999999,0.501010101010101
20,100,1,1.3333333333333333,0.015,0.019999999999999997,836.7237546576039,1115.6316728768052,2534,-0.1370837575480075,-6.028399999999999,0.43488555643251775,835,-0.1324352961051618,-1.9209999999999996,0.437125748502994
20,100,1,2.0,0.015,0.03,836.7237546576039,1673.4475093152078,1967,-0.1232841770683565,-5.144199999999998,0.3329944077275038,626,-0.07278001378286672,-0.9825999999999991,0.3562300319488818
20,100,1,3.0,0.015,0.045,836.7237546576039,2510.1712639728116,1496,-0.14365065463196577,-5.449599999999999,0.232620320855615,464,-0.07407308056108707,-0.9063999999999994,0.2607758620689655
20,100,1,0.75,0.025,0.018750000000000003,1394.5395910960067,1045.904693322005,1932,-0.12724635743879892,-5.329449999999996,0.5678053830227743,601,-0.17077509665940616,-2.2375999999999987,0.5457570715474209
20,100,1,1.0,0.025,0.025,1394.5395910960067,1394.5395910960067,1582,-0.09764996153516245,-3.8631999999999973,0.5031605562579013,491,-0.1303893525648192,-1.6015999999999992,0.48676171079429736
20,100,1,1.3333333333333333,0.025,0.03333333333333333,1394.5395910960067,1859.386121461342,1276,-0.12533488373577467,-4.592599999999999,0.4114420062695925,379,-0.1579951727651356,-1.7103999999999997,0.39577836411609496
20,100,1,2.0,0.025,0.05,1394.5395910960067,2789.0791821920134,920,-0.1258331642587178,-4.017,0.30978260869565216,283,-0.10712816719630223,-1.0608,0.31802120141342755
20,100,1,3.0,0.025,0.07500000000000001,1394.5395910960067,4183.61877328802,689,-0.09270254468232272,-2.7163999999999997,0.2365747460087083,189,-0.06304362179278541,-0.5164,0.24867724867724866
20,100,1,0.75,0.04,0.03,2231.2633457536103,1673.4475093152078,951,-0.08640685902178764,-2.852599999999998,0.5657202944269191,284,-0.055810768288848685,-0.5483999999999996,0.5809859154929577
20,100,1,1.0,0.04,0.04,2231.2633457536103,2231.2633457536103,760,-0.1309871800045182,-3.9759999999999986,0.46710526315789475,229,0.017992190225258473,0.16460000000000025,0.5414847161572053
20,100,1,1.3333333333333333,0.04,0.05333333333333333,2231.2633457536103,2975.0177943381473,610,-0.11851508504554967,-3.306000000000001,0.3983606557377049,169,-0.013477370332156725,-0.10606666666666688,0.44970414201183434
20,100,1,2.0,0.04,0.08,2231.2633457536103,4462.526691507221,431,-0.07965578509052929,-1.9205999999999994,0.31786542923433875,121,0.0007738003512179431,0.005400000000000071,0.35537190082644626
20,100,1,3.0,0.04,0.12,2231.2633457536103,6693.790037260831,308,-0.08469943806150478,-1.7608000000000001,0.2305194805194805,73,-0.045333292509077416,-0.2298,0.2465753424657534
20,100,1,0.75,0.06,0.045,3346.8950186304155,2510.1712639728116,483,-0.14888926173084027,-3.7758000000000007,0.5217391304347826,129,-0.1070836968747492,-0.7254000000000003,0.5426356589147286
20,100,1,1.0,0.06,0.06,3346.8950186304155,3346.8950186304155,395,-0.08634190917186493,-2.0469999999999997,0.47848101265822784,93,-0.22876446968422753,-1.2618000000000003,0.40860215053763443
20,100,1,1.3333333333333333,0.06,0.07999999999999999,3346.8950186304155,4462.526691507221,298,-0.11851096528587282,-2.4148000000000023,0.38926174496644295,74,-0.16975796660084677,-0.8524000000000006,0.36486486486486486
20,100,1,2.0,0.06,0.12,3346.8950186304155,6693.790037260831,225,-0.16128592469321354,-2.925,0.27555555555555555,53,-0.4027833898324433,-1.5178,0.18867924528301888
20,100,1,3.0,0.06,0.18,3346.8950186304155,10040.685055891247,148,-0.10801574036001013,-1.5847999999999998,0.21621621621621623,35,-0.23380807566684947,-0.7510000000000001,0.17142857142857143
20,200,0,0.75,0.008,0.006,446.2526691507221,334.6895018630416,6453,-0.3573264860478556,-15.929799999999997,0.5808151247481791,2314,-0.38452187581953023,-6.174399999999999,0.5665514261019879
20,200,0,1.0,0.008,0.008,446.2526691507221,446.2526691507221,5736,-0.3027337972560698,-13.889599999999998,0.5111576011157601,2019,-0.35128467717591616,-5.673399999999999,0.4868746904408123
20,200,0,1.3333333333333333,0.008,0.010666666666666666,446.2526691507221,595.0035588676294,5064,-0.27078400168809785,-12.686399999999999,0.43364928909952605,1761,-0.30386023382039096,-4.927933333333334,0.4179443498012493
20,200,0,2.0,0.008,0.016,446.2526691507221,892.5053383014442,4237,-0.23213054930536878,-11.120199999999997,0.3323105971206042,1405,-0.2617356621636697,-4.116999999999999,0.3195729537366548
20,200,0,3.0,0.008,0.024,446.2526691507221,1338.7580074521663,3464,-0.16718383322357716,-8.110399999999997,0.25808314087759815,1099,-0.14834415574467497,-2.305399999999999,0.2656960873521383
20,200,0,0.75,0.015,0.01125,836.7237546576039,627.5428159932029,3430,-0.18408953713097734,-8.183,0.5795918367346938,1148,-0.22055193555263952,-3.2997999999999994,0.5609756097560976
20,200,0,1.0,0.015,0.015,836.7237546576039,836.7237546576039,2936,-0.16173624823473948,-7.123599999999997,0.5057901907356949,944,-0.1859616562592193,-2.6343999999999994,0.4936440677966102
20,200,0,1.3333333333333333,0.015,0.019999999999999997,836.7237546576039,1115.6316728768052,2461,-0.1322932721001579,-5.653599999999999,0.43722064201544086,787,-0.15864576635582078,-2.1611999999999996,0.4243964421855146
20,200,0,2.0,0.015,0.03,836.7237546576039,1673.4475093152078,1902,-0.07343553464327895,-3.010199999999998,0.3559411146161935,602,-0.12123946021647315,-1.5501999999999994,0.3338870431893688
20,200,0,3.0,0.015,0.045,836.7237546576039,2510.1712639728116,1443,-0.08619339356278635,-3.2567999999999993,0.25571725571725573,442,-0.07547824483893718,-0.8792,0.26018099547511314
20,200,0,0.75,0.025,0.018750000000000003,1394.5395910960067,1045.904693322005,1853,-0.10595815187569137,-4.2427999999999955,0.5785213167835942,560,-0.1376719616076972,-1.6747499999999982,0.5625
20,200,0,1.0,0.025,0.025,1394.5395910960067,1394.5395910960067,1536,-0.05716924414172418,-2.1935999999999973,0.5234375,470,-0.05719330562762059,-0.671999999999999,0.5234042553191489
20,200,0,1.3333333333333333,0.025,0.03333333333333333,1394.5395910960067,1859.386121461342,1220,-0.07473768458791791,-2.6386666666666656,0.4360655737704918,365,-0.08115652799585968,-0.8573333333333332,0.4328767123287671
20,200,0,2.0,0.025,0.05,1394.5395910960067,2789.0791821920134,882,-0.0710334716396827,-2.2182000000000004,0.3344671201814059,264,-0.10675588260334168,-0.9864,0.3181818181818182
20,200,0,3.0,0.025,0.07500000000000001,1394.5395910960067,4183.61877328802,650,-0.02226196025103127,-0.6399999999999995,0.26615384615384613,198,-0.11598073067154889,-0.9648000000000001,0.22727272727272727
20,200,0,0.75,0.04,0.03,2231.2633457536103,1673.4475093152078,908,-0.05263925067918137,-1.6507999999999983,0.5825991189427313,266,-0.08989259860754908,-0.8315999999999996,0.5639097744360902
20,200,0,1.0,0.04,0.04,2231.2633457536103,2231.2633457536103,708,-0.050844836263244424,-1.4407999999999985,0.5070621468926554,203,-0.04028212391201418,-0.3277999999999996,0.5123152709359606
20,200,0,1.3333333333333333,0.04,0.05333333333333333,2231.2633457536103,2975.0177943381473,563,-0.057274722589722285,-1.4904666666666675,0.4280639431616341,161,-0.006032342974450933,-0.0452666666666669,0.453416149068323
20,200,0,2.0,0.04,0.08,2231.2633457536103,4462.526691507221,414,-0.04590639762598637,-1.0763999999999994,0.3333333333333333,108,0.06919337007779332,0.43920000000000003,0.3888888888888889
20,200,0,3.0,0.04,0.12,2231.2633457536103,6693.790037260831,298,-0.0738272608792066,-1.4948000000000004,0.2348993288590604,71,0.03408233698287581,0.17539999999999994,0.28169014084507044
20,200,0,0.75,0.06,0.045,3346.8950186304155,2510.1712639728116,475,-0.1230752001339875,-3.065000000000001,0.5347368421052632,137,-0.06857364611999296,-0.4912000000000004,0.5620437956204379
20,200,0,1.0,0.06,0.06,3346.8950186304155,3346.8950186304155,374,-0.10219716290160079,-2.2923999999999998,0.47058823529411764,97,-0.09451503549129012,-0.5521999999999998,0.4742268041237113
20,200,0,1.3333333333333333,0.06,0.07999999999999999,3346.8950186304155,4462.526691507221,294,-0.009982042177575532,-0.2044000000000027,0.4421768707482993,79,0.04223847410087473,0.23459999999999936,0.46835443037974683
20,200,0,2.0,0.06,0.12,3346.8950186304155,6693.790037260831,211,-0.07527212796369838,-1.3286,0.3127962085308057,47,0.11385387360637142,0.47779999999999984,0.40425531914893614
20,200,0,3.0,0.06,0.18,3346.8950186304155,10040.685055891247,141,0.03511266893950588,0.5334000000000003,0.2765957446808511,28,-0.024567690745599807,-0.0728000000000001,0.25
20,200,1,0.75,0.008,0.006,446.2526691507221,334.6895018630416,4459,-0.3670962911012814,-11.327399999999999,0.5756896165059431,1664,-0.41069743770736933,-4.7584,0.5528846153846154
20,200,1,1.0,0.008,0.008,446.2526691507221,446.2526691507221,4053,-0.31043747563777013,-10.065799999999998,0.5072785590920306,1492,-0.366748889563922,-4.375199999999999,0.4792225201072386
20,200,1,1.3333333333333333,0.008,0.010666666666666666,446.2526691507221,595.0035588676294,3630,-0.2835720939027059,-9.507333333333333,0.4275482093663912,1338,-0.3330757337450393,-4.084133333333334,0.40433482810164423
20,200,1,2.0,0.008,0.016,446.2526691507221,892.5053383014442,3141,-0.22831380628631165,-8.118599999999999,0.33397007322508754,1117,-0.27012085056481766,-3.3681999999999994,0.3160250671441361
20,200,1,3.0,0.008,0.024,446.2526691507221,1338.7580074521663,2677,-0.1878428136196493,-6.968199999999998,0.24990661187896898,899,-0.17833893646180896,-2.233399999999999,0.25361512791991103
20,200,1,0.75,0.015,0.01125,836.7237546576039,627.5428159932029,2671,-0.1789956045255331,-6.190849999999998,0.5821789591913141,943,-0.22260881040842598,-2.7367999999999992,0.559915164369035
20,200,1,1.0,0.015,0.015,836.7237546576039,836.7237546576039,2331,-0.14205551424069052,-4.9655999999999985,0.5156585156585156,815,-0.15975286310603293,-1.9539999999999993,0.5067484662576687
20,200,1,1.3333333333333333,0.015,0.019999999999999997,836.7237546576039,1115.6316728768052,2029,-0.10526985181849909,-3.7203999999999997,0.4504682109413504,697,-0.11974338096268188,-1.4522,0.4433285509325681
20,200,1,2.0,0.015,0.03,836.7237546576039,1673.4475093152078,1630,-0.07236436842425677,-2.5429999999999984,0.35644171779141104,534,-0.08570874294187195,-0.9833999999999992,0.350187265917603
20,200,1,3.0,0.015,0.045,836.7237546576039,2510.1712639728116,1256,-0.08271720101601804,-2.725599999999999,0.2571656050955414,394,-0.0031967180602270467,-0.034399999999999764,0.2918781725888325
20,200,1,0.75,0.025,0.018750000000000003,1394.5395910960067,1045.904693322005,1607,-0.10184456250085865,-3.534449999999996,0.5805849408836341,513,-0.12825272081754438,-1.4275499999999988,0.5672514619883041
20,200,1,1.0,0.025,0.025,1394.5395910960067,1394.5395910960067,1355,-0.07816697239110866,-2.647999999999998,0.5129151291512916,430,-0.02497943554099121,-0.2679999999999993,0.5395348837209303
20,200,1,1.3333333333333333,0.025,0.03333333333333333,1394.5395910960067,1859.386121461342,1108,-0.07135810906703745,-2.289133333333333,0.43772563176895307,333,-0.03344973990512818,-0.32413333333333333,0.45645645645645644
20,200,1,2.0,0.025,0.05,1394.5395910960067,2789.0791821920134,836,-0.07523085603200286,-2.2236000000000002,0.33253588516746413,241,0.0026769169417625435,0.023400000000000212,0.36929460580912865
20,200,1,3.0,0.025,0.07500000000000001,1394.5395910960067,4183.61877328802,624,-0.07935237350514608,-2.1224,0.2419871794871795,160,0.11702024746921799,0.8840000000000003,0.33125
20,200,1,0.75,0.04,0.03,2231.2633457536103,1673.4475093152078,827,-0.07880443268845179,-2.260199999999999,0.5695284159613059,250,-0.025568219671206285,-0.21999999999999964,0.596
20,200,1,1.0,0.04,0.04,2231.2633457536103,2231.2633457536103,660,-0.08920100606759329,-2.355999999999999,0.48787878787878786,205,0.037545112177712545,0.3070000000000004,0.551219512195122
20,200,1,1.3333333333333333,0.04,0.05333333333333333,2231.2633457536103,2975.0177943381473,539,-0.11352904018538974,-2.801400000000001,0.4007421150278293,156,0.04856096913087325,0.35439999999999977,0.4807692307692308
20,200,1,2.0,0.04,0.08,2231.2633457536103,4462.526691507221,393,-0.11346698562826657,-2.4617999999999993,0.30279898218829515,101,0.18126867177990577,1.0974000000000006,0.44554455445544555
20,200,1,3.0,0.04,0.12,2231.2633457536103,6693.790037260831,294,-0.10864307157873052,-2.1244000000000005,0.22108843537414966,68,0.09146879056691415,0.4632,0.3088235294117647
20,200,1,0.75,0.06,0.045,3346.8950186304155,2510.1712639728116,446,-0.10744965268833599,-2.5096000000000007,0.5426008968609866,138,0.04046258950350673,0.28619999999999973,0.6159420289855072
20,200,1,1.0,0.06,0.06,3346.8950186304155,3346.8950186304155,360,-0.12693212277340907,-2.7359999999999998,0.4583333333333333,93,-0.053797560667237856,-0.30179999999999996,0.4946236559139785
20,200,1,1.3333333333333333,0.06,0.07999999999999999,3346.8950186304155,4462.526691507221,279,-0.09308089364328338,-1.7854000000000019,0.4014336917562724,73,0.1459244354547255,0.7501999999999993,0.5205479452054794
20,200,1,2.0,0.06,0.12,3346.8950186304155,6693.790037260831,200,-0.016377803065891164,-0.2800000000000005,0.34,48,-0.1713330387724743,-0.6648000000000001,0.2708333333333333
20,200,1,3.0,0.06,0.18,3346.8950186304155,10040.685055891247,129,0.12193037189239453,1.7646000000000002,0.3178294573643411,26,-0.06997039081760292,-0.18760000000000004,0.23076923076923078
20,400,0,0.75,0.008,0.006,446.2526691507221,334.6895018630416,4776,-0.3853058186544254,-12.7696,0.5661641541038526,1722,-0.4040819178146077,-4.841199999999999,0.5563298490127758
20,400,0,1.0,0.008,0.008,446.2526691507221,446.2526691507221,4343,-0.32887899512804036,-11.427799999999998,0.4980428275385678,1558,-0.3493820344487576,-4.354799999999999,0.4878048780487805
20,400,0,1.3333333333333333,0.008,0.010666666666666666,446.2526691507221,595.0035588676294,3958,-0.2890273574609866,-10.557466666666667,0.4249621020717534,1384,-0.29376668331287814,-3.7504,0.4226878612716763
20,400,0,2.0,0.008,0.016,446.2526691507221,892.5053383014442,3436,-0.2393836189345006,-9.2776,0.32916181606519207,1149,-0.24578690657398086,-3.1794,0.3263707571801567
20,400,0,3.0,0.008,0.024,446.2526691507221,1338.7580074521663,2952,-0.2069124369154548,-8.379199999999997,0.24254742547425473,949,-0.1855207002076546,-2.443399999999999,0.2507903055848261
20,400,0,0.75,0.015,0.01125,836.7237546576039,627.5428159932029,2722,-0.20474415888000164,-7.245949999999999,0.5690668626010287,934,-0.23930856496612987,-2.919649999999999,0.5513918629550322
20,400,0,1.0,0.015,0.015,836.7237546576039,836.7237546576039,2377,-0.1880385993027637,-6.705199999999998,0.492637778712663,793,-0.2149981267160271,-2.556799999999999,0.4791929382093317
20,400,0,1.3333333333333333,0.015,0.019999999999999997,836.7237546576039,1115.6316728768052,2074,-0.15690916100008173,-5.6324,0.4252651880424301,676,-0.20791396494187753,-2.4126,0.40088757396449703
20,400,0,2.0,0.015,0.03,836.7237546576039,1673.4475093152078,1653,-0.08688269422905433,-3.082799999999998,0.34966727162734423,546,-0.1636583208050372,-1.8695999999999993,0.315018315018315
20,400,0,3.0,0.015,0.045,836.7237546576039,2510.1712639728116,1274,-0.12041345068392599,-3.9423999999999992,0.24175824175824176,412,-0.13629509794428515,-1.4312,0.2354368932038835
20,400,0,0.75,0.025,0.018750000000000003,1394.5395910960067,1045.904693322005,1538,-0.13147136830814513,-4.386299999999997,0.5656697009102731,495,-0.18331138049903467,-1.9807499999999991,0.5393939393939394
20,400,0,1.0,0.025,0.025,1394.5395910960067,1394.5395910960067,1311,-0.09252910175091913,-3.0335999999999976,0.505720823798627,414,-0.12319764322718972,-1.2763999999999993,0.49033816425120774
20,400,0,1.3333333333333333,0.025,0.03333333333333333,1394.5395910960067,1859.386121461342,1082,-0.08004798007836218,-2.5048666666666666,0.433456561922366,343,-0.07804257910714461,-0.7751333333333331,0.43440233236151604
20,400,0,2.0,0.025,0.05,1394.5395910960067,2789.0791821920134,816,-0.11966450427293676,-3.3966000000000003,0.3125,253,-0.10234395405804084,-0.9077999999999999,0.3201581027667984
20,400,0,3.0,0.025,0.07500000000000001,1394.5395910960067,4183.61877328802,619,-0.09446337006208226,-2.4844,0.2358642972536349,182,-0.22819457277984245,-1.6232,0.18681318681318682
20,400,0,0.75,0.04,0.03,2231.2633457536103,1673.4475093152078,810,-0.025003195074654767,-0.6959999999999983,0.5962962962962963,247,-0.043632823641946095,-0.3721999999999994,0.5870445344129555
20,400,0,1.0,0.04,0.04,2231.2633457536103,2231.2633457536103,653,-0.0695416061409091,-1.8177999999999988,0.49770290964777947,201,-0.0003232544516823546,-0.0025999999999998247,0.5323383084577115
20,400,0,1.3333333333333333,0.04,0.05333333333333333,2231.2633457536103,2975.0177943381473,518,-0.10783352854980052,-2.560133333333334,0.4034749034749035,150,-0.03298579482336279,-0.2300000000000001,0.44
20,400,0,2.0,0.04,0.08,2231.2633457536103,4462.526691507221,387,-0.0912118180130246,-1.9661999999999995,0.31266149870801035,109,-0.11319535116201383,-0.6833999999999998,0.30275229357798167
20,400,0,3.0,0.04,0.12,2231.2633457536103,6693.790037260831,282,-0.07593380610279307,-1.4532000000000003,0.23404255319148937,69,-0.012163961382779025,-0.05940000000000005,0.2608695652173913
20,400,0,0.75,0.06,0.045,3346.8950186304155,2510.1712639728116,444,-0.11154171305224514,-2.594400000000001,0.5405405405405406,126,-0.03394737751425984,-0.22260000000000013,0.5793650793650794
20,400,0,1.0,0.06,0.06,3346.8950186304155,3346.8950186304155,347,-0.10969893101376461,-2.2821999999999996,0.4668587896253602,89,0.012794273439876243,0.0686000000000001,0.5280898876404494
20,400,0,1.3333333333333333,0.06,0.07999999999999999,3346.8950186304155,4462.526691507221,286,-0.048626556032223295,-0.9636000000000026,0.4230769230769231,73,-0.1012397995064656,-0.5098000000000006,0.3972602739726027
20,400,0,2.0,0.06,0.12,3346.8950186304155,6693.790037260831,203,-0.04824455794209495,-0.8278000000000001,0.3251231527093596,46,-0.14315223431094037,-0.5396000000000001,0.2826086956521739
20,400,0,3.0,0.06,0.18,3346.8950186304155,10040.685055891247,133,0.03859934599510689,0.5542000000000005,0.2781954887218045,34,-0.21801806987766853,-0.6884000000000001,0.17647058823529413
20,400,1,0.75,0.008,0.006,446.2526691507221,334.6895018630416,3149,-0.38215663220013646,-8.3474,0.5677993013655128,1221,-0.4202249383559357,-3.5766,0.547911547911548
20,400,1,1.0,0.008,0.008,446.2526691507221,446.2526691507221,2901,-0.32184368510572803,-7.470599999999998,0.5015511892450879,1124,-0.36968554060972936,-3.3223999999999996,0.4777580071174377
20,400,1,1.3333333333333333,0.008,0.010666666666666666,446.2526691507221,595.0035588676294,2698,-0.2661058072978952,-6.6468,0.43587842846553004,1022,-0.35922852722088056,-3.3478666666666665,0.3923679060665362
20,400,1,2.0,0.008,0.016,446.2526691507221,892.5053383014442,2395,-0.2205429178468602,-5.994999999999999,0.3373695198329854,881,-0.3014108412937892,-2.930599999999999,0.3030646992054484
20,400,1,3.0,0.008,0.024,446.2526691507221,1338.7580074521663,2114,-0.1714152138037968,-5.064399999999998,0.2563859981078524,773,-0.23616037793228267,-2.4657999999999993,0.2315653298835705
20,400,1,0.75,0.015,0.01125,836.7237546576039,627.5428159932029,2058,-0.17145522426270085,-4.563299999999999,0.5860058309037901,736,-0.2814821485026682,-2.716099999999999,0.529891304347826
20,400,1,1.0,0.015,0.015,836.7237546576039,836.7237546576039,1834,-0.15260474332442436,-4.1983999999999995,0.5103598691384951,650,-0.2508069646085082,-2.4399999999999995,0.46153846153846156
20,400,1,1.3333333333333333,0.015,0.019999999999999997,836.7237546576039,1115.6316728768052,1643,-0.14647907838881905,-4.171799999999999,0.4303104077906269,585,-0.18092828907131805,-1.8259999999999996,0.41367521367521365
20,400,1,2.0,0.015,0.03,836.7237546576039,1673.4475093152078,1345,-0.11650270908312181,-3.3319999999999985,0.33605947955390336,471,-0.1509341372858951,-1.4945999999999997,0.3205944798301486
20,400,1,3.0,0.015,0.045,836.7237546576039,2510.1712639728116,1071,-0.09945755621533894,-2.769599999999999,0.25023342670401494,380,-0.1955125517958053,-1.8279999999999998,0.2131578947368421
20,400,1,0.75,0.025,0.018750000000000003,1394.5395910960067,1045.904693322005,1318,-0.1307916463087644,-3.7392999999999965,0.5660091047040972,434,-0.20193651722570452,-1.915899999999999,0.5299539170506913
20,400,1,1.0,0.025,0.025,1394.5395910960067,1394.5395910960067,1131,-0.09953607384379656,-2.815599999999998,0.502210433244916,366,-0.13119185687646237,-1.2015999999999993,0.48633879781420764
20,400,1,1.3333333333333333,0.025,0.03333333333333333,1394.5395910960067,1859.386121461342,954,-0.0683505811565769,-1.8887333333333336,0.4392033542976939,295,-0.10679269889262615,-0.9086666666666663,0.42033898305084744
20,400,1,2.0,0.025,0.05,1394.5395910960067,2789.0791821920134,735,-0.1156272631640429,-2.9609999999999994,0.3142857142857143,225,-0.08306366486076941,-0.6599999999999998,0.3288888888888889
20,400,1,3.0,0.025,0.07500000000000001,1394.5395910960067,4183.61877328802,569,-0.1131058390084015,-2.7043999999999992,0.22847100175746923,161,-0.21099128902591954,-1.3436,0.19254658385093168
20,400,1,0.75,0.04,0.03,2231.2633457536103,1673.4475093152078,727,-0.08989708815327839,-2.2701999999999987,0.5639614855570839,222,-0.10049177588101389,-0.7771999999999996,0.5585585585585585
20,400,1,1.0,0.04,0.04,2231.2633457536103,2231.2633457536103,588,-0.08194889132222095,-1.9287999999999987,0.4914965986394558,188,-0.08606631380429053,-0.6487999999999997,0.48936170212765956
20,400,1,1.3333333333333333,0.04,0.05333333333333333,2231.2633457536103,2975.0177943381473,479,-0.07878169048373942,-1.7387333333333332,0.4175365344467641,138,-0.1637022370636414,-1.0254666666666667,0.37681159420289856
20,400,1,2.0,0.04,0.08,2231.2633457536103,4462.526691507221,353,-0.0684521606927529,-1.3578,0.32294617563739375,98,-0.016848858191549465,-0.0948,0.3469387755102041
20,400,1,3.0,0.04,0.12,2231.2633457536103,6693.790037260831,252,-0.05635451275235476,-0.9751999999999998,0.24206349206349206,75,0.0009359203864095287,0.004999999999999977,0.26666666666666666
20,400,1,0.75,0.06,0.045,3346.8950186304155,2510.1712639728116,424,-0.09367494342402369,-2.0774000000000004,0.5495283018867925,114,-0.19153531772732085,-1.1514000000000002,0.5
20,400,1,1.0,0.06,0.06,3346.8950186304155,3346.8950186304155,341,-0.06964824448283673,-1.4265999999999999,0.4868035190615836,82,-0.14070378240705522,-0.6931999999999999,0.45121951219512196
20,400,1,1.3333333333333333,0.06,0.07999999999999999,3346.8950186304155,4462.526691507221,266,-0.09917528816169334,-1.8116000000000019,0.39849624060150374,69,0.061841872527512505,0.30059999999999926,0.4782608695652174
20,400,1,2.0,0.06,0.12,3346.8950186304155,6693.790037260831,193,-0.09109803458474691,-1.4618000000000004,0.30569948186528495,39,0.07474192169815162,0.25859999999999983,0.38461538461538464
20,400,1,3.0,0.06,0.18,3346.8950186304155,10040.685055891247,133,-0.10323366434891207,-1.3658,0.21804511278195488,28,-0.024567690745599783,-0.07280000000000003,0.25
40,50,0,0.75,0.008,0.006,446.2526691507221,334.6895018630416,10850,-0.3632903824171694,-27.257999999999996,0.5776958525345622,3549,-0.3461868278948021,-8.4714,0.5866441251056635
40,50,0,1.0,0.008,0.008,446.2526691507221,446.2526691507221,9097,-0.3158718986744709,-22.9882,0.5045619434978564,2937,-0.30492109270211903,-7.164199999999999,0.5100442628532517
40,50,0,1.3333333333333333,0.008,0.010666666666666666,446.2526691507221,595.0035588676294,7605,-0.2845627566167642,-19.983666666666664,0.4270874424720579,2399,-0.2528176583793519,-5.624066666666667,0.44226761150479366
40,50,0,2.0,0.008,0.016,446.2526691507221,892.5053383014442,5993,-0.23503274886389694,-15.909799999999997,0.33105289504421825,1796,-0.20032637415200405,-4.1095999999999995,0.3463251670378619
40,50,0,3.0,0.008,0.024,446.2526691507221,1338.7580074521663,4577,-0.18162960066564265,-11.556199999999997,0.2523487000218484,1371,-0.1346982233164378,-2.6285999999999987,0.2713347921225383
40,50,0,0.75,0.015,0.01125,836.7237546576039,627.5428159932029,4910,-0.20321015008699386,-12.968499999999997,0.569857433808554,1540,-0.1873370640476866,-3.7414999999999994,0.577922077922078
40,50,0,1.0,0.015,0.015,836.7237546576039,836.7237546576039,4058,-0.17725569597265312,-10.790799999999997,0.4980285855101035,1234,-0.1425490056417754,-2.6383999999999985,0.5153970826580226
40,50,0,1.3333333333333333,0.015,0.019999999999999997,836.7237546576039,1115.6316728768052,3253,-0.14764172417521657,-8.322799999999999,0.4297571472486935,984,-0.1140438414040085,-1.9534000000000002,0.44613821138211385
40,50,0,2.0,0.015,0.03,836.7237546576039,1673.4475093152078,2407,-0.12560788366307846,-6.408199999999996,0.33194848358953055,671,-0.11480672069707984,-1.6395999999999993,0.33681073025335323
40,50,0,3.0,0.015,0.045,836.7237546576039,2510.1712639728116,1755,-0.11940768683468896,-5.387999999999999,0.24216524216524216,498,-0.022619529697577023,-0.30479999999999974,0.28313253012048195
40,50,0,0.75,0.025,0.018750000000000003,1394.5395910960067,1045.904693322005,2346,-0.11885422311172338,-6.0370999999999935,0.5720375106564365,707,-0.07488029970465601,-1.138199999999998,0.594059405940594
40,50,0,1.0,0.025,0.025,1394.5395910960067,1394.5395910960067,1886,-0.09867299073255047,-4.653599999999997,0.5026511134676565,545,-0.061796497688505724,-0.841999999999999,0.5211009174311927
40,50,0,1.3333333333333333,0.025,0.03333333333333333,1394.5395910960067,1859.386121461342,1461,-0.08883555727647342,-3.748599999999999,0.42915811088295686,400,-0.07684238239966734,-0.8899999999999999,0.435
40,50,0,2.0,0.025,0.05,1394.5395910960067,2789.0791821920134,1029,-0.04629628807780607,-1.7004000000000004,0.3459669582118562,289,-0.04612399430396269,-0.4763999999999997,0.3460207612456747
40,50,0,3.0,0.025,0.07500000000000001,1394.5395910960067,4183.61877328802,724,-0.05016610102285687,-1.5823999999999996,0.2541436464088398,196,-0.03591047360452061,-0.3095999999999999,0.2602040816326531
40,50,0,0.75,0.04,0.03,2231.2633457536103,1673.4475093152078,1081,-0.06524103397519032,-2.440599999999998,0.57631822386679,304,-0.013456600529468808,-0.14039999999999958,0.6019736842105263
40,50,0,1.0,0.04,0.04,2231.2633457536103,2231.2633457536103,852,-0.03916846504344176,-1.3351999999999986,0.5129107981220657,244,0.025215018389537807,0.2456000000000004,0.5450819672131147
40,50,0,1.3333333333333333,0.04,0.05333333333333333,2231.2633457536103,2975.0177943381473,623,-0.03995359918991913,-1.1531333333333342,0.43659711075441415,172,-0.0175537228594182,-0.1405333333333335,0.4476744186046512
40,50,0,2.0,0.04,0.08,2231.2633457536103,4462.526691507221,430,-0.13600960123159836,-3.197999999999999,0.2930232558139535,121,0.03482396335790115,0.24539999999999992,0.371900826446281
40,50,0,3.0,0.04,0.12,2231.2633457536103,6693.790037260831,307,0.016494837097171398,0.36179999999999984,0.2736156351791531,81,-0.07430684145063261,-0.4106000000000002,0.2345679012345679
